frame,fps,vehicles,people
999,54.67527016281465,13,6
1000,49.1504640479985,13,6
1001,41.99175043049938,13,6
1002,53.47422102095976,13,6
1003,54.78596619556415,14,6
1004,53.2029022274088,13,6
1005,52.928310934443815,13,5
1006,52.39408891609309,13,5
1007,53.685029694859715,13,5
1008,55.17151388395617,13,6
1009,52.456339578278595,13,6
1010,54.83180380160535,13,6
1011,49.57044425797454,13,6
1012,54.42483066462513,12,5
1013,55.0708227199916,14,5
1014,48.71433217189315,15,5
1015,48.97084612780068,14,5
1016,52.57733095996189,13,7
1017,46.57388098648634,13,6
1018,46.86739745007989,13,6
1019,52.914956159717406,13,5
1020,49.02235884009865,14,6
1021,50.53500084339382,14,6
1022,45.92672404353634,14,6
1023,53.31109868320708,14,6
1024,51.2225098920424,13,6
1025,53.22383097519193,13,6
1026,49.47863631001533,13,7
1027,51.16315153880872,13,7
1028,50.56424352019289,13,7
1029,51.24190927638572,13,6
1030,40.841543569919274,13,6
1031,46.57750138811771,13,6
1032,46.750902848990144,13,6
1033,48.43474947169071,13,6
1034,53.41089279119816,13,6
1035,52.12128442191073,13,6
1036,44.78653725000267,13,6
1037,54.392364353148665,12,6
1038,54.89136380887569,12,6
1039,49.72441346279238,13,6
1040,47.408264761732525,14,5
1041,44.54869305689796,14,5
1042,45.04192439862543,16,5
1043,49.40287396937573,12,5
1044,47.14078270056421,13,5
1045,45.8795012032378,12,5
1046,56.22165328472045,13,5
1047,46.385879542589194,15,5
1048,43.34436326433598,13,6
1049,43.63339783201215,13,6
1050,53.02801658743805,12,6
1051,49.34010916619612,12,5
1052,56.95532440726759,12,4
1053,54.549408245545585,12,4
1054,54.24814723799423,11,5
1055,49.60444680976879,11,5
1056,54.672419411603684,10,5
1057,56.010683190000535,10,5
1058,51.76299843265991,10,5
1059,52.347007800312014,9,5
1060,49.90842455973346,9,5
1061,58.816244110388155,9,5
1062,51.18125686394143,9,5
1063,49.65259905531945,10,5
1064,50.704222627869584,10,5
1065,45.92672404353634,12,5
1066,50.10277850777648,14,5
1067,50.3542066845947,13,5
1068,54.97986577181208,13,4
1069,50.98403977293447,13,4
1070,52.87026672717189,13,3
1071,48.75340284316118,13,3
1072,54.97986577181208,12,3
1073,52.786428050039014,13,3
1074,54.5714099845171,14,3
1075,54.707361611102414,13,3
1076,54.64677602178416,14,3
1077,55.117138426765486,14,3
1078,51.97467130943382,13,3
1079,45.18458190593153,13,4
1080,48.69792984941193,13,4
1081,47.95243974939407,12,4
1082,48.2325666973321,12,4
1083,52.43011075276882,11,4
1084,48.330940391551344,13,4
1085,51.51758275502058,13,4
1086,45.92471258075112,14,4
1087,46.30854669713933,15,4
1088,49.771027150180366,14,4
1089,51.405824100402,14,4
1090,46.89831607665988,12,4
1091,52.43469890362666,14,4
1092,54.28254905005954,12,4
1093,52.03592873802789,13,4
1094,46.62669112333945,14,4
1095,45.529884283884414,14,4
1096,47.242729382081954,13,4
1097,41.52365112365112,14,4
1098,51.62156773455096,14,4
1099,46.282996590269576,14,4
1100,48.639198450709124,15,4
1101,44.10924502308364,15,4
1102,48.946272697568034,15,4
1103,50.60572862623972,14,4
1104,44.771239178933214,14,3
1105,44.65683591878454,14,4
1106,43.885408165400634,13,4
1107,42.03467559279229,14,4
1108,51.97918009220245,14,3
1109,49.554631379962196,13,3
1110,33.496817473944816,14,3
1111,41.56974370155999,16,5
1112,41.5105005839156,15,7
1113,46.920875703370584,16,6
1114,46.39254941432822,14,7
1115,41.9980574552664,14,7
1116,40.88533634866016,16,8
1117,43.68475102329893,15,7
1118,46.49798235111525,16,8
1119,44.128272030973825,15,7
1120,39.11538856093035,15,8
1121,42.68316610017707,12,9
1122,42.83661172048941,13,8
1123,45.84289508486988,13,7
1124,47.03610998968286,12,7
1125,41.60520572947665,13,8
1126,48.91316618075802,12,8
1127,40.01625721509326,12,8
1128,45.47656944595034,13,8
1129,45.03273601820934,13,8
1130,40.358174487861675,13,9
1131,45.17582180862522,13,9
1132,41.679210596921486,13,7
1133,25.001961146644888,14,8
1134,26.443799964693717,13,8
1135,27.18860158037688,12,7
1136,20.986630373869186,14,8
1137,27.869129568106313,14,7
1138,27.96594189853246,15,7
1139,29.102252936727655,13,7
1140,30.70770492283363,13,6
1141,27.280913200429282,13,8
1142,28.731651847488045,13,7
1143,31.17282794500186,13,6
1144,27.81626941493242,12,5
1145,28.9669880383436,13,7
1146,28.407840374950897,13,7
1147,30.56872362600121,14,6
1148,28.84169847000172,13,6
1149,29.20072126262732,13,7
1150,31.93664910303658,13,5
1151,27.59719179118717,14,6
1152,31.731039543662952,13,6
1153,25.402319595433486,13,6
1154,31.635784916390733,13,6
1155,37.270113206205906,12,6
1156,55.43548195239291,10,6
1157,54.515376017052695,10,6
1158,67.777968101094,11,5
1159,63.96974087574542,12,4
1160,65.20995024875621,12,5
1161,64.40488913457405,12,5
1162,62.81343037709288,12,4
1163,71.897834993229,10,4
1164,64.67900320750061,12,5
1165,62.25127268949345,11,6
1166,53.761410974531195,12,6
1167,57.23746230161438,12,5
1168,59.825471765393885,12,5
1169,67.00701333972361,11,4
1170,57.27263293005981,12,6
1171,53.300936574703584,12,6
1172,51.92062686456309,12,6
1173,51.66226119945311,13,6
1174,62.28825162986174,13,5
1175,57.47984103056051,13,5
1176,57.539770077098254,12,6
1177,63.57510534452966,12,6
1178,66.53506559431463,12,4
1179,64.7588932806324,13,4
1180,49.307047551872095,13,4
1181,60.06191914997208,14,5
1182,56.841089578533676,10,5
1183,52.47012021967299,12,5
1184,57.40196252856889,13,6
1185,58.49551622665718,13,6
1186,57.22418685876446,13,3
1187,59.950316595914984,13,4
1188,62.205110712325926,13,3
1189,59.025654737612406,14,3
1190,57.704427262471455,13,5
1191,63.29496272598316,14,4
1192,61.803639578575115,14,5
1193,64.30417318247325,13,6
1194,61.3005173774517,13,5
1195,53.66785664018016,12,4
1196,55.611147940919096,12,6
1197,58.06952885959933,13,4
1198,62.07438322307567,11,4
1199,44.90256827500562,13,3
1200,67.81193817499839,11,3
1201,65.54931470454936,13,3
1202,64.79390728067601,13,3
1203,64.38017467651076,13,4
1204,35.90491110026794,12,4
1205,59.01236721772775,13,3
1206,59.24660281944798,11,3
1207,62.32434842045826,12,3
1208,60.88937924626909,11,3
1209,73.28727437926997,10,3
1210,58.16293872117372,11,3
1211,51.94184520123839,13,3
1212,58.45801335210247,12,3
1213,57.28123676986739,10,3
1214,56.48513904787556,13,3
1215,44.356475851055954,12,3
1216,48.559798087387406,12,3
1217,54.32614045540502,12,3
1218,56.957644726299925,13,3
1219,60.2898417398554,13,3
1220,60.62271814069117,13,3
1221,51.74894819311298,14,3
1222,58.74539903078517,14,3
1223,60.10839937517018,14,3
